product_name,product_price,Rate,Review,Summary,Sentiment
Solutions24x7 BEST QUALITY Swimming costume nose ear plug googles cap combo Swimming Kit,645,4,very good,excellent,positive
Solutions24x7 BEST QUALITY Swimming costume nose ear plug googles cap combo Swimming Kit,645,3,just okay,shorts is ok it is a bit tight but gud for swimming goggles are medium quality head cap is good quality one so far over all average kit and value for money go for if you look budget kits,positive
Solutions24x7 BEST QUALITY Swimming costume nose ear plug googles cap combo Swimming Kit,645,1,did not meet expectations,not good,negative
Solutions24x7 BEST QUALITY Swimming costume nose ear plug googles cap combo Swimming Kit,645,5,wonderful,good products,positive
Solutions24x7 BEST QUALITY Swimming costume nose ear plug googles cap combo Swimming Kit,645,5,simply awesome,osm,positive
Solutions24x7 BEST QUALITY Swimming costume nose ear plug googles cap combo Swimming Kit,645,4,delightful,nice product in this price,positive
Solutions24x7 BEST QUALITY Swimming costume nose ear plug googles cap combo Swimming Kit,645,4,delightful,satisfied,positive
Solutions24x7 BEST QUALITY Swimming costume nose ear plug googles cap combo Swimming Kit,645,5,fabulous!,best of all,positive
Solutions24x7 BEST QUALITY Swimming costume nose ear plug googles cap combo Swimming Kit,645,5,simply awesome,very nice,positive
Solutions24x7 BEST QUALITY Swimming costume nose ear plug googles cap combo Swimming Kit,645,4,good choice,best quality,positive
"Top - Pyjama Set Thermal For Boys & Girls??????(Multicolor, Pack of 3)",365,4,nan,good,positive
"Top - Pyjama Set Thermal For Boys & Girls??????(Multicolor, Pack of 3)",365,1,nan,poor quality stitching is not good and fabric is damaged,negative
"Top - Pyjama Set Thermal For Boys & Girls??????(Multicolor, Pack of 3)",365,4,nan,ok product,neutral
"Top - Pyjama Set Thermal For Boys & Girls??????(Multicolor, Pack of 3)",365,5,nan,god,positive
"Top - Pyjama Set Thermal For Boys & Girls??????(Multicolor, Pack of 3)",365,4,nan,good product,positive
"Top - Pyjama Set Thermal For Boys & Girls??????(Multicolor, Pack of 3)",365,5,nan,nice product,positive
"Top - Pyjama Set Thermal For Boys & Girls??????(Multicolor, Pack of 3)",365,3,nan,nice,positive
"Top - Pyjama Set Thermal For Boys & Girls??????(Multicolor, Pack of 3)",365,5,nan,nice,positive
"Top - Pyjama Set Thermal For Boys & Girls??????(Multicolor, Pack of 3)",365,5,nan,pyjama is little tight although upper is good fitting,positive
"Top - Pyjama Set Thermal For Boys & Girls??????(Multicolor, Pack of 3)",365,5,nan,so cute and nice to my son i like,positive
"Top - Pyjama Set Thermal For Boys & Girls??????(Multicolor, Pack of 3)",365,5,nan,good product,positive
"Top - Pyjama Set Thermal For Boys & Girls??????(Multicolor, Pack of 3)",365,5,nan,nice,positive
"Top - Pyjama Set Thermal For Boys & Girls??????(Multicolor, Pack of 3)",365,5,nan,superb,positive
"Top - Pyjama Set Thermal For Boys & Girls??????(Multicolor, Pack of 3)",365,5,nan,ok,neutral
"Top - Pyjama Set Thermal For Boys & Girls??????(Multicolor, Pack of 3)",365,1,nan,waste quality theyre having holes and not sewed properly,negative
"Top - Pyjama Set Thermal For Boys & Girls??????(Multicolor, Pack of 3)",365,1,nan,bed quality,negative
"Top - Pyjama Set Thermal For Boys & Girls??????(Multicolor, Pack of 3)",365,5,nan,love it,positive
"Top - Pyjama Set Thermal For Boys & Girls??????(Multicolor, Pack of 3)",365,5,nan,soft cloth good product,positive
"Top - Pyjama Set Thermal For Boys & Girls??????(Multicolor, Pack of 3)",365,2,nan,its was not gud for kids dont buy its a harmful for baby skin please dont buy,positive
"Top - Pyjama Set Thermal For Boys & Girls??????(Multicolor, Pack of 3)",365,1,nan,very bad,negative
Boys & Girls Full Sleeve Printed Sweatshirt,299,4,nan,super,positive
Boys & Girls Full Sleeve Printed Sweatshirt,299,5,nan,good product,positive
Boys & Girls Full Sleeve Printed Sweatshirt,299,5,nan,very good,positive
Boys & Girls Full Sleeve Printed Sweatshirt,299,4,nan,good,positive
Boys & Girls Full Sleeve Printed Sweatshirt,299,5,nan,ok,neutral
Boys & Girls Full Sleeve Printed Sweatshirt,299,5,nan,excellent product,positive
Boys & Girls Full Sleeve Printed Sweatshirt,299,4,nan,awesome product super quality,positive
Boys & Girls Full Sleeve Printed Sweatshirt,299,5,nan,nice quality,positive
Boys & Girls Full Sleeve Printed Sweatshirt,299,5,nan,perfect,positive
Boys & Girls Full Sleeve Printed Sweatshirt,299,5,nan,good,positive
Boys & Girls Full Sleeve Printed Sweatshirt,299,1,nan,not ok,negative
Printed Men Three Fourths,386,3,nan,fittings are as expected but material is not up to the mark,neutral
Printed Men Three Fourths,386,5,nan,nice product im happy,positive
Printed Men Three Fourths,386,4,nan,good,positive
Printed Men Three Fourths,386,4,nan,nic,positive
Printed Men Three Fourths,386,5,nan,good one,positive
Printed Men Three Fourths,386,4,nan,nice,positive
Printed Men Three Fourths,386,5,nan,very nice product and soft and comfortable thank you shopsy and flipkart,positive
Printed Men Three Fourths,386,4,nan,good products,positive
Printed Men Three Fourths,386,5,nan,very good,positive
Printed Men Three Fourths,386,3,nan,ok,neutral
Printed Men Three Fourths,354,5,nan,very good purchase a must buy product,positive
Printed Men Three Fourths,354,5,nan,good one,positive
Printed Men Three Fourths,354,4,nan,very good product exactly like the pic fit is grt comfortable fabric one star less than five because the length is a bit longer than three fourth but otherwise good both side zipper pockets very happy go for it,positive
Printed Men Three Fourths,354,5,nan,nice,positive
Printed Men Three Fourths,354,5,nan,comfortable and good quality,positive
Printed Men Three Fourths,354,4,nan,ok ok cotton fabric comfortable in summer time,positive
Printed Men Three Fourths,354,3,nan,price wise it is good nice fitting,positive
Printed Men Three Fourths,354,2,nan,colour is fade,negative
Printed Men Three Fourths,354,4,nan,super,positive
Printed Men Three Fourths,354,5,nan,excellent job,positive
Printed Men Three Fourths,354,3,nan,average,neutral
Printed Men Three Fourths,354,5,nan,after replacing this pant masowme,positive
Printed Men Three Fourths,354,5,nan,very gud product thankyou flipkart,positive
Printed Men Three Fourths,354,5,nan,good quality,positive
Printed Men Three Fourths,354,5,nan,excellent quality,positive
Printed Men Three Fourths,354,2,nan,fair,positive
Printed Men Three Fourths,354,5,nan,good product,positive
Printed Men Three Fourths,354,3,nan,okay,positive
Printed Men Three Fourths,354,5,nan,awesome,positive
Printed Men Three Fourths,354,1,nan,amazing product,positive
Printed Men Three Fourths,354,3,nan,good he is using it,positive
Printed Men Three Fourths,354,5,nan,nice product,positive
Printed Men Three Fourths,354,4,nan,must,positive
Printed Men Three Fourths,354,3,nan,low quality,negative
Printed Men Three Fourths,354,1,nan,color bleeding and fading with each wash stay away from this product line and its variants,negative
Printed Men Three Fourths,354,1,nan,low quality product color bleeding and fading with each wash careful while washing do not mix with other clothes maybe good for onetime use then it is costly stay away from this product line and variants,negative
Printed Men Three Fourths,354,5,nan,awesome product ordered another one,positive
Printed Men Three Fourths,354,1,nan,bad quality of cloth not worth the cost paid,negative
Printed Men Three Fourths,354,5,nan,good,positive
Printed Men Three Fourths,354,4,nan,good purchase,positive
Printed Men Three Fourths,354,4,nan,good product,positive
Printed Men Three Fourths,354,3,nan,nice,positive
Printed Men Three Fourths,354,5,nan,thank you flipkart item is verysoft to be used and 34th long which is my expectation,positive
Women Regular Fit Black Georgette Trousers,559,5,nan,its very very very gud must buy,positive
Women Regular Fit Black Georgette Trousers,559,4,nan,vary good,positive
Women Regular Fit Black Georgette Trousers,559,5,nan,amazing product,positive
Women Regular Fit Black Georgette Trousers,559,2,nan,quality is not so good waste of money,positive
Women Regular Fit Black Georgette Trousers,559,3,nan,ok product but no pockets,neutral
Women Regular Fit Black Georgette Trousers,559,1,nan,not the best quality,negative
Women Regular Fit Black Georgette Trousers,559,4,nan,its so classy,positive
Women Regular Fit Black Georgette Trousers,559,4,nan,i really like this productworth buying it,positive
Women Regular Fit Black Georgette Trousers,559,2,nan,bad quality,negative
Women Regular Fit Black Georgette Trousers,559,4,nan,for me material is ok not much satisfied,neutral
Women Regular Fit Black Georgette Trousers,559,4,nan,very good,positive
Women Regular Fit Black Georgette Trousers,559,1,nan,very bad,negative
Women Regular Fit Black Georgette Trousers,559,5,nan,awesome nice fit and looks very classy but take smaller size than your usual size,positive
Women Regular Fit Black Georgette Trousers,559,4,nan,its cute but check size chart for perfect fitting,positive
Women Regular Fit Black Georgette Trousers,559,2,nan,its loose material also not dat gud,negative
VH000010A Analog Watch  - For Women,1169,4,nan,awesome product go for it,positive
VH000010A Analog Watch  - For Women,1169,5,nan,bought for my daughter and she liked it very much simply good and value for money,positive
VH000010A Analog Watch  - For Women,1169,5,nan,i gifted this to a friend its very beautiful delivery was quite fast also,positive
VH000010A Analog Watch  - For Women,1169,4,nan,good,positive
VH000010A Analog Watch  - For Women,1169,5,nan,worth,positive
"Ostrich HARD PLASTIC CRICKET COMBO PACK FOR 8 YEARS JUNIOURS( 1 BAT SIZE 3, WICKET 24'' INCHES , 1 BALL) Cricket Kit",409,4,worth the money,osm,positive
"Ostrich HARD PLASTIC CRICKET COMBO PACK FOR 8 YEARS JUNIOURS( 1 BAT SIZE 3, WICKET 24'' INCHES , 1 BALL) Cricket Kit",409,5,terrific,nice product,positive
"Ostrich HARD PLASTIC CRICKET COMBO PACK FOR 8 YEARS JUNIOURS( 1 BAT SIZE 3, WICKET 24'' INCHES , 1 BALL) Cricket Kit",409,5,simply awesome,good quality is range mai best product hai,positive
"Ostrich HARD PLASTIC CRICKET COMBO PACK FOR 8 YEARS JUNIOURS( 1 BAT SIZE 3, WICKET 24'' INCHES , 1 BALL) Cricket Kit",409,5,just wow!,nice,positive
"Ostrich HARD PLASTIC CRICKET COMBO PACK FOR 8 YEARS JUNIOURS( 1 BAT SIZE 3, WICKET 24'' INCHES , 1 BALL) Cricket Kit",409,5,just wow!,best quality,positive
"Ostrich HARD PLASTIC CRICKET COMBO PACK FOR 8 YEARS JUNIOURS( 1 BAT SIZE 3, WICKET 24'' INCHES , 1 BALL) Cricket Kit",409,5,just wow!,quality product just awesome,positive
"Ostrich HARD PLASTIC CRICKET COMBO PACK FOR 8 YEARS JUNIOURS( 1 BAT SIZE 3, WICKET 24'' INCHES , 1 BALL) Cricket Kit",409,4,nice product,excellent,positive
"Ostrich HARD PLASTIC CRICKET COMBO PACK FOR 8 YEARS JUNIOURS( 1 BAT SIZE 3, WICKET 24'' INCHES , 1 BALL) Cricket Kit",409,5,terrific,wow super,positive
"Ostrich HARD PLASTIC CRICKET COMBO PACK FOR 8 YEARS JUNIOURS( 1 BAT SIZE 3, WICKET 24'' INCHES , 1 BALL) Cricket Kit",409,5,worth every penny,nice,positive
MRF ENDORSED | for Light/Hard Tennis Ball [with Cover] | Full Size (SH) Natural Poplar Willow Cricket  Bat??????????(1000-1200 g),499,4,good choice,excellent product,positive
MRF ENDORSED | for Light/Hard Tennis Ball [with Cover] | Full Size (SH) Natural Poplar Willow Cricket  Bat??????????(1000-1200 g),499,4,wonderful,superb,positive
MRF ENDORSED | for Light/Hard Tennis Ball [with Cover] | Full Size (SH) Natural Poplar Willow Cricket  Bat??????????(1000-1200 g),499,5,brilliant,this is a good looking bat,positive
MRF ENDORSED | for Light/Hard Tennis Ball [with Cover] | Full Size (SH) Natural Poplar Willow Cricket  Bat??????????(1000-1200 g),499,5,awesome,very very good bat and very nice bwt,positive
MRF ENDORSED | for Light/Hard Tennis Ball [with Cover] | Full Size (SH) Natural Poplar Willow Cricket  Bat??????????(1000-1200 g),499,5,best in the market!,excellent product thanks flipkart,positive
MRF ENDORSED | for Light/Hard Tennis Ball [with Cover] | Full Size (SH) Natural Poplar Willow Cricket  Bat??????????(1000-1200 g),499,4,nice product,very nice but light weight single blade,positive
MRF ENDORSED | for Light/Hard Tennis Ball [with Cover] | Full Size (SH) Natural Poplar Willow Cricket  Bat??????????(1000-1200 g),499,5,terrific purchase,wonderful and good also bat,positive
MRF ENDORSED | for Light/Hard Tennis Ball [with Cover] | Full Size (SH) Natural Poplar Willow Cricket  Bat??????????(1000-1200 g),499,4,really nice,good bat for 15 year old boys with tennis ballbut i dont get it with the cover,positive
"Fashion Tree TW12 Steel Toe Genuine Leather Safety Shoe??????????(Black, SB)",799,4,pretty good,value for money,positive
"Fashion Tree TW12 Steel Toe Genuine Leather Safety Shoe??????????(Black, SB)",799,1,did not meet expectations,not good,negative
"Fashion Tree TW12 Steel Toe Genuine Leather Safety Shoe??????????(Black, SB)",799,1,useless product,shoes quality is not good,negative
"Fashion Tree TW12 Steel Toe Genuine Leather Safety Shoe??????????(Black, SB)",799,5,terrific,very nice,positive
"Fashion Tree TW12 Steel Toe Genuine Leather Safety Shoe??????????(Black, SB)",799,5,fabulous!,best quality,positive
"Fashion Tree TW12 Steel Toe Genuine Leather Safety Shoe??????????(Black, SB)",799,5,great product,nice,positive
"Fashion Tree TW12 Steel Toe Genuine Leather Safety Shoe??????????(Black, SB)",799,5,best in the market!,good,positive
"Fashion Tree TW12 Steel Toe Genuine Leather Safety Shoe??????????(Black, SB)",799,5,fabulous!,nice product i am very happy,positive
"Fashion Tree TW12 Steel Toe Genuine Leather Safety Shoe??????????(Black, SB)",799,1,utterly disappointed,very bad sole broken in 4 month,negative
"Fashion Tree TW12 Steel Toe Genuine Leather Safety Shoe??????????(Black, SB)",799,5,terrific,sol of the boot best,positive
